EmployeeID,FullName,Title,Birthdate,Gender,HireDate,JobTitle,AddressID,ModifiedDate
1493,Sharon Salavaria,N/A,1961-05-02 00:00:00,F         ,2011-01-18 00:00:00,Design Engineer,175,2019-01-01 00:00:00
1494,Charles Fitzgerald,N/A,1971-09-02 00:00:00,M         ,2009-12-03 00:00:00,Production Technician - WC60,175,2019-01-01 00:00:00
1495,Jack Creasey,N/A,1973-08-29 00:00:00,M         ,2010-03-03 00:00:00,Production Technician - WC40,175,2019-01-01 00:00:00
1496,Sidney Higa,N/A,1956-08-30 00:00:00,M         ,2008-02-02 00:00:00,Production Technician - WC10,175,2019-01-01 00:00:00
1497,Mindy Martin,N/A,1984-11-20 00:00:00,F         ,2008-12-25 00:00:00,Benefits Specialist,175,2019-01-01 00:00:00
1498,Diane Tibbott,N/A,1989-08-09 00:00:00,F         ,2009-01-18 00:00:00,Production Technician - WC50,175,2019-01-01 00:00:00
1499,Terri Duffy,N/A,1971-08-01 00:00:00,F         ,2008-01-31 00:00:00,Vice President of Engineering,175,2019-01-01 00:00:00
1500,David Bradley,N/A,1975-03-19 00:00:00,M         ,2007-12-20 00:00:00,Marketing Manager,176,2019-01-01 00:00:00
1501,Paula Barreto de Mattos,N/A,1976-02-11 00:00:00,F         ,2008-12-06 00:00:00,Human Resources Manager,176,2019-01-01 00:00:00
1502,Russell Hunter,N/A,1972-11-25 00:00:00,M         ,2008-12-12 00:00:00,Production Technician - WC50,176,2019-01-01 00:00:00
1503,Brian Welcker,Mr.,1977-06-06 00:00:00,M         ,2011-02-15 00:00:00,Vice President of Sales,176,2019-01-01 00:00:00
1504,Janet Sheperdigian,N/A,1979-03-09 00:00:00,F         ,2009-03-01 00:00:00,Accounts Payable Specialist,176,2019-01-01 00:00:00
1505,David Bradley,N/A,1975-03-19 00:00:00,M         ,2007-12-20 00:00:00,Marketing Manager,176,2019-01-01 00:00:00
1506,Paula Barreto de Mattos,N/A,1976-02-11 00:00:00,F         ,2008-12-06 00:00:00,Human Resources Manager,176,2019-01-01 00:00:00
1507,Pamela Ansman-Wolfe,N/A,1974-12-06 00:00:00,F         ,2011-05-31 00:00:00,Sales Representative,176,2019-01-01 00:00:00
1508,Linda Mitchell,N/A,1980-02-27 00:00:00,F         ,2011-05-31 00:00:00,Sales Representative,176,2019-01-01 00:00:00
1509,Dan Wilson,N/A,1976-01-06 00:00:00,M         ,2009-01-22 00:00:00,Database Administrator,176,2019-01-01 00:00:00
1510,Grant Culbertson,N/A,1976-04-16 00:00:00,M         ,2009-02-25 00:00:00,Human Resources Administrative Assistant,177,2019-01-01 00:00:00
1511,Kirk Koenigsbauer,N/A,1985-02-06 00:00:00,M         ,2008-12-15 00:00:00,Production Technician - WC45,177,2019-01-01 00:00:00
1512,Wanida Benshoof,N/A,1975-03-17 00:00:00,F         ,2011-01-07 00:00:00,Marketing Assistant,177,2019-01-01 00:00:00
1513,Rebecca Laszlo,N/A,1977-07-10 00:00:00,F         ,2008-12-29 00:00:00,Production Technician - WC60,177,2019-01-01 00:00:00
1514,Paula Nartker,N/A,1987-02-10 00:00:00,F         ,2009-01-12 00:00:00,Production Technician - WC40,177,2019-01-01 00:00:00
1515,Willis Johnson,N/A,1978-07-18 00:00:00,M         ,2008-12-13 00:00:00,Recruiter,177,2019-01-01 00:00:00
1516,John Frum,N/A,1982-03-24 00:00:00,M         ,2009-03-03 00:00:00,Production Technician - WC30,177,2019-01-01 00:00:00
1517,Jean Trenary,N/A,1975-12-13 00:00:00,F         ,2008-12-11 00:00:00,Information Services Manager,177,2019-01-01 00:00:00
1518,Merav Netz,N/A,1983-05-13 00:00:00,F         ,2009-03-03 00:00:00,Production Technician - WC30,177,2019-01-01 00:00:00
1519,Ramesh Meyyappan,N/A,1988-03-13 00:00:00,M         ,2009-02-03 00:00:00,Application Specialist,177,2019-01-01 00:00:00
1520,Pamela Ansman-Wolfe,N/A,1974-12-06 00:00:00,F         ,2011-05-31 00:00:00,Sales Representative,178,2019-01-01 00:00:00
1521,Linda Mitchell,N/A,1980-02-27 00:00:00,F         ,2011-05-31 00:00:00,Sales Representative,178,2019-01-01 00:00:00
1522,Dan Wilson,N/A,1976-01-06 00:00:00,M         ,2009-01-22 00:00:00,Database Administrator,178,2019-01-01 00:00:00
1523,Grant Culbertson,N/A,1976-04-16 00:00:00,M         ,2009-02-25 00:00:00,Human Resources Administrative Assistant,178,2019-01-01 00:00:00
1524,Russell Hunter,N/A,1972-11-25 00:00:00,M         ,2008-12-12 00:00:00,Production Technician - WC50,178,2019-01-01 00:00:00
1525,Brian Welcker,Mr.,1977-06-06 00:00:00,M         ,2011-02-15 00:00:00,Vice President of Sales,178,2019-01-01 00:00:00
1526,Janet Sheperdigian,N/A,1979-03-09 00:00:00,F         ,2009-03-01 00:00:00,Accounts Payable Specialist,178,2019-01-01 00:00:00
1527,David Bradley,N/A,1975-03-19 00:00:00,M         ,2007-12-20 00:00:00,Marketing Manager,178,2019-01-01 00:00:00
1528,Paula Barreto de Mattos,N/A,1976-02-11 00:00:00,F         ,2008-12-06 00:00:00,Human Resources Manager,178,2019-01-01 00:00:00
1529,Russell Hunter,N/A,1972-11-25 00:00:00,M         ,2008-12-12 00:00:00,Production Technician - WC50,178,2019-01-01 00:00:00
1530,Kirk Koenigsbauer,N/A,1985-02-06 00:00:00,M         ,2008-12-15 00:00:00,Production Technician - WC45,179,2019-01-01 00:00:00
1531,Wanida Benshoof,N/A,1975-03-17 00:00:00,F         ,2011-01-07 00:00:00,Marketing Assistant,179,2019-01-01 00:00:00
1532,Rebecca Laszlo,N/A,1977-07-10 00:00:00,F         ,2008-12-29 00:00:00,Production Technician - WC60,179,2019-01-01 00:00:00
1533,Robert Rounthwaite,N/A,1985-02-28 00:00:00,M         ,2009-02-02 00:00:00,Production Technician - WC45,179,2019-01-01 00:00:00
1534,Sylvester Valdez,N/A,1970-11-12 00:00:00,M         ,2009-12-11 00:00:00,Production Technician - WC20,179,2019-01-01 00:00:00
1535,Diane Glimp,N/A,1956-03-29 00:00:00,F         ,2008-03-28 00:00:00,Production Technician - WC10,179,2019-01-01 00:00:00
1536,Jack Creasey,N/A,1973-08-29 00:00:00,M         ,2010-03-03 00:00:00,Production Technician - WC40,179,2019-01-01 00:00:00
1537,Sidney Higa,N/A,1956-08-30 00:00:00,M         ,2008-02-02 00:00:00,Production Technician - WC10,179,2019-01-01 00:00:00
1538,Mindy Martin,N/A,1984-11-20 00:00:00,F         ,2008-12-25 00:00:00,Benefits Specialist,179,2019-01-01 00:00:00
1539,Diane Tibbott,N/A,1989-08-09 00:00:00,F         ,2009-01-18 00:00:00,Production Technician - WC50,179,2019-01-01 00:00:00
1540,Terri Duffy,N/A,1971-08-01 00:00:00,F         ,2008-01-31 00:00:00,Vice President of Engineering,180,2019-01-01 00:00:00
1541,Pamela Ansman-Wolfe,N/A,1974-12-06 00:00:00,F         ,2011-05-31 00:00:00,Sales Representative,180,2019-01-01 00:00:00
1542,Linda Mitchell,N/A,1980-02-27 00:00:00,F         ,2011-05-31 00:00:00,Sales Representative,180,2019-01-01 00:00:00
1543,Dan Wilson,N/A,1976-01-06 00:00:00,M         ,2009-01-22 00:00:00,Database Administrator,180,2019-01-01 00:00:00
1544,Grant Culbertson,N/A,1976-04-16 00:00:00,M         ,2009-02-25 00:00:00,Human Resources Administrative Assistant,180,2019-01-01 00:00:00
1545,Brian Welcker,Mr.,1977-06-06 00:00:00,M         ,2011-02-15 00:00:00,Vice President of Sales,180,2019-01-01 00:00:00
1546,Janet Sheperdigian,N/A,1979-03-09 00:00:00,F         ,2009-03-01 00:00:00,Accounts Payable Specialist,180,2019-01-01 00:00:00
1547,David Bradley,N/A,1975-03-19 00:00:00,M         ,2007-12-20 00:00:00,Marketing Manager,180,2019-01-01 00:00:00
1548,Paula Barreto de Mattos,N/A,1976-02-11 00:00:00,F         ,2008-12-06 00:00:00,Human Resources Manager,180,2019-01-01 00:00:00
1549,Russell Hunter,N/A,1972-11-25 00:00:00,M         ,2008-12-12 00:00:00,Production Technician - WC50,180,2019-01-01 00:00:00
1550,Kirk Koenigsbauer,N/A,1985-02-06 00:00:00,M         ,2008-12-15 00:00:00,Production Technician - WC45,181,2019-01-01 00:00:00
1551,Wanida Benshoof,N/A,1975-03-17 00:00:00,F         ,2011-01-07 00:00:00,Marketing Assistant,181,2019-01-01 00:00:00
1552,Rebecca Laszlo,N/A,1977-07-10 00:00:00,F         ,2008-12-29 00:00:00,Production Technician - WC60,181,2019-01-01 00:00:00
1553,Kirk Koenigsbauer,N/A,1985-02-06 00:00:00,M         ,2008-12-15 00:00:00,Production Technician - WC45,181,2019-01-01 00:00:00
1554,Diane Margheim,N/A,1986-06-05 00:00:00,F         ,2008-12-29 00:00:00,Research and Development Engineer,181,2019-01-01 00:00:00
1555,Robert Rounthwaite,N/A,1985-02-28 00:00:00,M         ,2009-02-02 00:00:00,Production Technician - WC45,181,2019-01-01 00:00:00
1556,Sylvester Valdez,N/A,1970-11-12 00:00:00,M         ,2009-12-11 00:00:00,Production Technician - WC20,181,2019-01-01 00:00:00
1557,Diane Glimp,N/A,1956-03-29 00:00:00,F         ,2008-03-28 00:00:00,Production Technician - WC10,181,2019-01-01 00:00:00
1558,Pamela Ansman-Wolfe,N/A,1974-12-06 00:00:00,F         ,2011-05-31 00:00:00,Sales Representative,181,2019-01-01 00:00:00
1559,Linda Mitchell,N/A,1980-02-27 00:00:00,F         ,2011-05-31 00:00:00,Sales Representative,181,2019-01-01 00:00:00
1560,Dan Wilson,N/A,1976-01-06 00:00:00,M         ,2009-01-22 00:00:00,Database Administrator,182,2019-01-01 00:00:00
1561,Grant Culbertson,N/A,1976-04-16 00:00:00,M         ,2009-02-25 00:00:00,Human Resources Administrative Assistant,182,2019-01-01 00:00:00
1562,Brian Welcker,Mr.,1977-06-06 00:00:00,M         ,2011-02-15 00:00:00,Vice President of Sales,182,2019-01-01 00:00:00
1563,Janet Sheperdigian,N/A,1979-03-09 00:00:00,F         ,2009-03-01 00:00:00,Accounts Payable Specialist,182,2019-01-01 00:00:00
1564,David Bradley,N/A,1975-03-19 00:00:00,M         ,2007-12-20 00:00:00,Marketing Manager,182,2019-01-01 00:00:00
1565,Paula Barreto de Mattos,N/A,1976-02-11 00:00:00,F         ,2008-12-06 00:00:00,Human Resources Manager,182,2019-01-01 00:00:00
1566,Russell Hunter,N/A,1972-11-25 00:00:00,M         ,2008-12-12 00:00:00,Production Technician - WC50,182,2019-01-01 00:00:00
1567,Brian Welcker,Mr.,1977-06-06 00:00:00,M         ,2011-02-15 00:00:00,Vice President of Sales,182,2019-01-01 00:00:00
1568,Paula Nartker,N/A,1987-02-10 00:00:00,F         ,2009-01-12 00:00:00,Production Technician - WC40,182,2019-01-01 00:00:00
1569,Willis Johnson,N/A,1978-07-18 00:00:00,M         ,2008-12-13 00:00:00,Recruiter,182,2019-01-01 00:00:00
1570,John Frum,N/A,1982-03-24 00:00:00,M         ,2009-03-03 00:00:00,Production Technician - WC30,184,2019-01-01 00:00:00
1571,Jean Trenary,N/A,1975-12-13 00:00:00,F         ,2008-12-11 00:00:00,Information Services Manager,184,2019-01-01 00:00:00
1572,Merav Netz,N/A,1983-05-13 00:00:00,F         ,2009-03-03 00:00:00,Production Technician - WC30,184,2019-01-01 00:00:00
1573,Ramesh Meyyappan,N/A,1988-03-13 00:00:00,M         ,2009-02-03 00:00:00,Application Specialist,184,2019-01-01 00:00:00
1574,Diane Margheim,N/A,1986-06-05 00:00:00,F         ,2008-12-29 00:00:00,Research and Development Engineer,184,2019-01-01 00:00:00
1575,Robert Rounthwaite,N/A,1985-02-28 00:00:00,M         ,2009-02-02 00:00:00,Production Technician - WC45,184,2019-01-01 00:00:00
1576,Sylvester Valdez,N/A,1970-11-12 00:00:00,M         ,2009-12-11 00:00:00,Production Technician - WC20,184,2019-01-01 00:00:00
1577,Diane Glimp,N/A,1956-03-29 00:00:00,F         ,2008-03-28 00:00:00,Production Technician - WC10,184,2019-01-01 00:00:00
1578,Diane Margheim,N/A,1986-06-05 00:00:00,F         ,2008-12-29 00:00:00,Research and Development Engineer,184,2019-01-01 00:00:00
1579,Pamela Ansman-Wolfe,N/A,1974-12-06 00:00:00,F         ,2011-05-31 00:00:00,Sales Representative,184,2019-01-01 00:00:00
1580,Linda Mitchell,N/A,1980-02-27 00:00:00,F         ,2011-05-31 00:00:00,Sales Representative,185,2019-01-01 00:00:00
1581,Dan Wilson,N/A,1976-01-06 00:00:00,M         ,2009-01-22 00:00:00,Database Administrator,185,2019-01-01 00:00:00
1582,Grant Culbertson,N/A,1976-04-16 00:00:00,M         ,2009-02-25 00:00:00,Human Resources Administrative Assistant,185,2019-01-01 00:00:00
1583,Wanida Benshoof,N/A,1975-03-17 00:00:00,F         ,2011-01-07 00:00:00,Marketing Assistant,185,2019-01-01 00:00:00
1584,Rebecca Laszlo,N/A,1977-07-10 00:00:00,F         ,2008-12-29 00:00:00,Production Technician - WC60,185,2019-01-01 00:00:00
1585,Kirk Koenigsbauer,N/A,1985-02-06 00:00:00,M         ,2008-12-15 00:00:00,Production Technician - WC45,185,2019-01-01 00:00:00
1586,Janet Sheperdigian,N/A,1979-03-09 00:00:00,F         ,2009-03-01 00:00:00,Accounts Payable Specialist,185,2019-01-01 00:00:00
1587,David Bradley,N/A,1975-03-19 00:00:00,M         ,2007-12-20 00:00:00,Marketing Manager,185,2019-01-01 00:00:00
1588,Paula Barreto de Mattos,N/A,1976-02-11 00:00:00,F         ,2008-12-06 00:00:00,Human Resources Manager,185,2019-01-01 00:00:00
1589,Russell Hunter,N/A,1972-11-25 00:00:00,M         ,2008-12-12 00:00:00,Production Technician - WC50,185,2019-01-01 00:00:00
1590,Brian Welcker,Mr.,1977-06-06 00:00:00,M         ,2011-02-15 00:00:00,Vice President of Sales,186,2019-01-01 00:00:00
1591,Janet Sheperdigian,N/A,1979-03-09 00:00:00,F         ,2009-03-01 00:00:00,Accounts Payable Specialist,186,2019-01-01 00:00:00
1592,David Bradley,N/A,1975-03-19 00:00:00,M         ,2007-12-20 00:00:00,Marketing Manager,186,2019-01-01 00:00:00
1593,Paula Barreto de Mattos,N/A,1976-02-11 00:00:00,F         ,2008-12-06 00:00:00,Human Resources Manager,186,2019-01-01 00:00:00
1594,Jack Creasey,N/A,1973-08-29 00:00:00,M         ,2010-03-03 00:00:00,Production Technician - WC40,186,2019-01-01 00:00:00
1595,Sidney Higa,N/A,1956-08-30 00:00:00,M         ,2008-02-02 00:00:00,Production Technician - WC10,186,2019-01-01 00:00:00
1596,Mindy Martin,N/A,1984-11-20 00:00:00,F         ,2008-12-25 00:00:00,Benefits Specialist,186,2019-01-01 00:00:00
1597,Diane Tibbott,N/A,1989-08-09 00:00:00,F         ,2009-01-18 00:00:00,Production Technician - WC50,186,2019-01-01 00:00:00
1598,Terri Duffy,N/A,1971-08-01 00:00:00,F         ,2008-01-31 00:00:00,Vice President of Engineering,186,2019-01-01 00:00:00
1599,Robert Rounthwaite,N/A,1985-02-28 00:00:00,M         ,2009-02-02 00:00:00,Production Technician - WC45,186,2019-01-01 00:00:00
1600,Sylvester Valdez,N/A,1970-11-12 00:00:00,M         ,2009-12-11 00:00:00,Production Technician - WC20,187,2019-01-01 00:00:00
1601,Diane Glimp,N/A,1956-03-29 00:00:00,F         ,2008-03-28 00:00:00,Production Technician - WC10,187,2019-01-01 00:00:00
1602,Diane Margheim,N/A,1986-06-05 00:00:00,F         ,2008-12-29 00:00:00,Research and Development Engineer,187,2019-01-01 00:00:00
1603,Pamela Ansman-Wolfe,N/A,1974-12-06 00:00:00,F         ,2011-05-31 00:00:00,Sales Representative,187,2019-01-01 00:00:00
1604,Linda Mitchell,N/A,1980-02-27 00:00:00,F         ,2011-05-31 00:00:00,Sales Representative,187,2019-01-01 00:00:00
1605,Dan Wilson,N/A,1976-01-06 00:00:00,M         ,2009-01-22 00:00:00,Database Administrator,187,2019-01-01 00:00:00
1606,Grant Culbertson,N/A,1976-04-16 00:00:00,M         ,2009-02-25 00:00:00,Human Resources Administrative Assistant,187,2019-01-01 00:00:00
1607,Pamela Ansman-Wolfe,N/A,1974-12-06 00:00:00,F         ,2011-05-31 00:00:00,Sales Representative,187,2019-01-01 00:00:00
1608,Wanida Benshoof,N/A,1975-03-17 00:00:00,F         ,2011-01-07 00:00:00,Marketing Assistant,187,2019-01-01 00:00:00
1609,Rebecca Laszlo,N/A,1977-07-10 00:00:00,F         ,2008-12-29 00:00:00,Production Technician - WC60,187,2019-01-01 00:00:00
1610,Kirk Koenigsbauer,N/A,1985-02-06 00:00:00,M         ,2008-12-15 00:00:00,Production Technician - WC45,188,2019-01-01 00:00:00
1611,Russell Hunter,N/A,1972-11-25 00:00:00,M         ,2008-12-12 00:00:00,Production Technician - WC50,188,2019-01-01 00:00:00
1612,Brian Welcker,Mr.,1977-06-06 00:00:00,M         ,2011-02-15 00:00:00,Vice President of Sales,188,2019-01-01 00:00:00
1613,Janet Sheperdigian,N/A,1979-03-09 00:00:00,F         ,2009-03-01 00:00:00,Accounts Payable Specialist,188,2019-01-01 00:00:00
1614,David Bradley,N/A,1975-03-19 00:00:00,M         ,2007-12-20 00:00:00,Marketing Manager,188,2019-01-01 00:00:00
1615,Paula Barreto de Mattos,N/A,1976-02-11 00:00:00,F         ,2008-12-06 00:00:00,Human Resources Manager,188,2019-01-01 00:00:00
1616,Mandar Samant,N/A,1986-03-21 00:00:00,M         ,2009-02-10 00:00:00,Production Technician - WC50,188,2019-01-01 00:00:00
1617,Bonnie Kearney,N/A,1986-09-10 00:00:00,F         ,2010-01-01 00:00:00,Production Technician - WC10,188,2019-01-01 00:00:00
1618,Paula Nartker,N/A,1987-02-10 00:00:00,F         ,2009-01-12 00:00:00,Production Technician - WC40,188,2019-01-01 00:00:00
1619,Willis Johnson,N/A,1978-07-18 00:00:00,M         ,2008-12-13 00:00:00,Recruiter,188,2019-01-01 00:00:00
1620,John Frum,N/A,1982-03-24 00:00:00,M         ,2009-03-03 00:00:00,Production Technician - WC30,190,2019-01-01 00:00:00
1621,Jean Trenary,N/A,1975-12-13 00:00:00,F         ,2008-12-11 00:00:00,Information Services Manager,190,2019-01-01 00:00:00
1622,Merav Netz,N/A,1983-05-13 00:00:00,F         ,2009-03-03 00:00:00,Production Technician - WC30,190,2019-01-01 00:00:00
1623,Ramesh Meyyappan,N/A,1988-03-13 00:00:00,M         ,2009-02-03 00:00:00,Application Specialist,190,2019-01-01 00:00:00
1624,Linda Mitchell,N/A,1980-02-27 00:00:00,F         ,2011-05-31 00:00:00,Sales Representative,190,2019-01-01 00:00:00
1625,Dan Wilson,N/A,1976-01-06 00:00:00,M         ,2009-01-22 00:00:00,Database Administrator,190,2019-01-01 00:00:00
1626,Grant Culbertson,N/A,1976-04-16 00:00:00,M         ,2009-02-25 00:00:00,Human Resources Administrative Assistant,190,2019-01-01 00:00:00
1627,Pamela Ansman-Wolfe,N/A,1974-12-06 00:00:00,F         ,2011-05-31 00:00:00,Sales Representative,190,2019-01-01 00:00:00
1628,Linda Mitchell,N/A,1980-02-27 00:00:00,F         ,2011-05-31 00:00:00,Sales Representative,190,2019-01-01 00:00:00
1629,Wanida Benshoof,N/A,1975-03-17 00:00:00,F         ,2011-01-07 00:00:00,Marketing Assistant,190,2019-01-01 00:00:00
1630,Rebecca Laszlo,N/A,1977-07-10 00:00:00,F         ,2008-12-29 00:00:00,Production Technician - WC60,191,2019-01-01 00:00:00
1631,Kirk Koenigsbauer,N/A,1985-02-06 00:00:00,M         ,2008-12-15 00:00:00,Production Technician - WC45,191,2019-01-01 00:00:00
1632,Russell Hunter,N/A,1972-11-25 00:00:00,M         ,2008-12-12 00:00:00,Production Technician - WC50,191,2019-01-01 00:00:00
1633,Brian Welcker,Mr.,1977-06-06 00:00:00,M         ,2011-02-15 00:00:00,Vice President of Sales,191,2019-01-01 00:00:00
1634,Janet Sheperdigian,N/A,1979-03-09 00:00:00,F         ,2009-03-01 00:00:00,Accounts Payable Specialist,191,2019-01-01 00:00:00
1635,David Bradley,N/A,1975-03-19 00:00:00,M         ,2007-12-20 00:00:00,Marketing Manager,191,2019-01-01 00:00:00
1636,Paula Barreto de Mattos,N/A,1976-02-11 00:00:00,F         ,2008-12-06 00:00:00,Human Resources Manager,191,2019-01-01 00:00:00
1637,Russell Hunter,N/A,1972-11-25 00:00:00,M         ,2008-12-12 00:00:00,Production Technician - WC50,191,2019-01-01 00:00:00
1638,Mandar Samant,N/A,1986-03-21 00:00:00,M         ,2009-02-10 00:00:00,Production Technician - WC50,191,2019-01-01 00:00:00
1639,Bonnie Kearney,N/A,1986-09-10 00:00:00,F         ,2010-01-01 00:00:00,Production Technician - WC10,191,2019-01-01 00:00:00
1640,Jack Creasey,N/A,1973-08-29 00:00:00,M         ,2010-03-03 00:00:00,Production Technician - WC40,192,2019-01-01 00:00:00
1641,Sidney Higa,N/A,1956-08-30 00:00:00,M         ,2008-02-02 00:00:00,Production Technician - WC10,192,2019-01-01 00:00:00
1642,Mindy Martin,N/A,1984-11-20 00:00:00,F         ,2008-12-25 00:00:00,Benefits Specialist,192,2019-01-01 00:00:00
1643,Diane Tibbott,N/A,1989-08-09 00:00:00,F         ,2009-01-18 00:00:00,Production Technician - WC50,192,2019-01-01 00:00:00
1644,Terri Duffy,N/A,1971-08-01 00:00:00,F         ,2008-01-31 00:00:00,Vice President of Engineering,192,2019-01-01 00:00:00
1645,Dan Wilson,N/A,1976-01-06 00:00:00,M         ,2009-01-22 00:00:00,Database Administrator,192,2019-01-01 00:00:00
1646,Grant Culbertson,N/A,1976-04-16 00:00:00,M         ,2009-02-25 00:00:00,Human Resources Administrative Assistant,192,2019-01-01 00:00:00
1647,Pamela Ansman-Wolfe,N/A,1974-12-06 00:00:00,F         ,2011-05-31 00:00:00,Sales Representative,192,2019-01-01 00:00:00
1648,Linda Mitchell,N/A,1980-02-27 00:00:00,F         ,2011-05-31 00:00:00,Sales Representative,192,2019-01-01 00:00:00
1649,Dan Wilson,N/A,1976-01-06 00:00:00,M         ,2009-01-22 00:00:00,Database Administrator,192,2019-01-01 00:00:00
1650,Wanida Benshoof,N/A,1975-03-17 00:00:00,F         ,2011-01-07 00:00:00,Marketing Assistant,193,2019-01-01 00:00:00
1651,Rebecca Laszlo,N/A,1977-07-10 00:00:00,F         ,2008-12-29 00:00:00,Production Technician - WC60,193,2019-01-01 00:00:00
1652,Kirk Koenigsbauer,N/A,1985-02-06 00:00:00,M         ,2008-12-15 00:00:00,Production Technician - WC45,193,2019-01-01 00:00:00
1653,Brian Welcker,Mr.,1977-06-06 00:00:00,M         ,2011-02-15 00:00:00,Vice President of Sales,193,2019-01-01 00:00:00
1654,Janet Sheperdigian,N/A,1979-03-09 00:00:00,F         ,2009-03-01 00:00:00,Accounts Payable Specialist,193,2019-01-01 00:00:00
1655,David Bradley,N/A,1975-03-19 00:00:00,M         ,2007-12-20 00:00:00,Marketing Manager,193,2019-01-01 00:00:00
